strategy_name,total_patients_processed,mean_wait_time_minutes,max_wait_time_minutes,nurse_utilization_percent,machine_utilization_percent,avg_session_time_minutes,sessions_truncated_count,failed_patients_count
FIXED,16,46.53333333333333,99.0,0.2777777777777778,0.5836111111111111,220.2,9,1
FIFO,16,1.625,10.0,0.2222222222222222,0.5798611111111112,239.3125,3,0
FIXED,16,53.625,123.0,0.2222222222222222,0.6394444444444445,219.0,11,0
FIFO,16,6.5,20.0,0.2962962962962963,0.59,239.1875,1,0
FIXED,16,49.86666666666667,113.0,0.2777777777777778,0.5875,223.6,9,1
FIFO,18,7.777777777777778,33.0,0.25,0.655,239.27777777777777,1,0
FIXED,18,43.333333333333336,109.0,0.25,0.6844444444444444,229.22222222222223,9,0
FIFO,18,1.1666666666666667,8.0,0.25,0.6529166666666667,240.0,0,0
FIXED,18,48.666666666666664,108.0,0.25,0.7044444444444444,228.27777777777777,9,0
FIFO,17,26.9375,65.0,0.4444444444444444,0.6155555555555555,230.0625,6,1
FIXED,17,74.0,146.0,0.25,0.3501388888888889,215.66666666666666,6,8
FIFO,18,1.6111111111111112,7.0,0.25,0.6530555555555555,240.0,0,0
FIXED,18,55.666666666666664,125.0,0.25,0.7151388888888889,222.44444444444446,11,0
FIFO,17,38.9375,70.0,0.4444444444444444,0.6390277777777778,230.4375,6,1
FIXED,17,62.72727272727273,146.0,0.3055555555555556,0.4359722222222222,223.0909090909091,6,6
FIFO,18,14.277777777777779,37.0,0.3333333333333333,0.6775,236.72222222222223,4,0
FIXED,18,65.85714285714286,124.0,0.25925925925925924,0.5638888888888889,219.0,9,4
FIFO,18,2.6666666666666665,10.0,0.25,0.6543055555555556,240.0,0,0
FIXED,18,61.833333333333336,135.0,0.25,0.7143055555555555,225.77777777777777,10,0
FIFO,18,28.88888888888889,62.0,0.5,0.6836111111111111,226.66666666666666,6,0
FIXED,18,50.333333333333336,115.0,0.25,0.34680555555555553,219.0,6,9
FIFO,16,14.0625,35.0,0.2962962962962963,0.6030555555555556,237.3125,4,0
FIXED,16,54.125,137.0,0.2962962962962963,0.6397222222222222,221.625,8,0
FIFO,18,4.055555555555555,16.0,0.25,0.6577777777777778,239.05555555555554,2,0
FIXED,18,56.44444444444444,119.0,0.25,0.7294444444444445,218.66666666666666,12,0
FIFO,16,11.5,25.0,0.2962962962962963,0.6019444444444444,239.375,1,0
FIXED,16,47.4375,123.0,0.2962962962962963,0.6429166666666667,228.6875,8,0
FIFO,18,5.388888888888889,19.0,0.25,0.6616666666666666,239.27777777777777,2,0
FIXED,18,36.44444444444444,102.0,0.25,0.7126388888888889,230.66666666666666,8,0
FIFO,18,0.8888888888888888,6.0,0.25,0.65125,240.0,0,0
FIXED,18,62.94444444444444,146.0,0.25,0.72625,223.0,11,0
FIFO,16,11.1875,23.0,0.2962962962962963,0.6019444444444444,239.6875,1,0
FIXED,16,76.64285714285714,155.0,0.25925925925925924,0.5798611111111112,217.92857142857142,9,2
FIFO,16,38.6875,74.0,0.4444444444444444,0.6288888888888889,226.875,6,0
FIXED,16,57.2,112.0,0.2777777777777778,0.40291666666666665,223.8,6,6
FIFO,17,15.176470588235293,35.0,0.3148148148148148,0.6436111111111111,237.8235294117647,4,0
FIXED,17,60.07142857142857,119.0,0.25925925925925924,0.5611111111111111,219.85714285714286,9,3
FIFO,17,15.411764705882353,29.0,0.3148148148148148,0.6470833333333333,238.88235294117646,2,0
FIXED,17,60.86666666666667,130.0,0.2777777777777778,0.6120833333333333,225.0,9,2
FIFO,16,2.0625,6.0,0.2222222222222222,0.5801388888888889,240.0,0,0
FIXED,16,43.4375,110.0,0.2222222222222222,0.6216666666666667,233.0625,7,0
FIFO,17,12.411764705882353,34.0,0.3148148148148148,0.6323611111111112,238.88235294117646,2,0
FIXED,17,68.53333333333333,141.0,0.2777777777777778,0.5997222222222223,220.6,9,2
FIFO,18,14.166666666666666,27.0,0.3333333333333333,0.7128654970760234,238.33333333333334,3,0
FIXED,18,65.13333333333334,133.0,0.2777777777777778,0.6263157894736842,221.0,9,3
FIFO,18,46.0625,87.0,0.4444444444444444,0.6284722222222222,228.75,6,2
FIXED,18,60.833333333333336,122.0,0.3333333333333333,0.4761111111111111,221.5,6,6
FIFO,17,8.823529411764707,24.0,0.3148148148148148,0.6301388888888889,238.05882352941177,3,0
FIXED,17,61.2,142.0,0.2777777777777778,0.59875,217.8,9,2
FIFO,17,9.117647058823529,32.0,0.3148148148148148,0.6255555555555555,239.05882352941177,3,0
FIXED,17,74.92307692307692,138.0,0.24074074074074073,0.5209722222222222,218.30769230769232,9,4
FIFO,16,6.125,19.0,0.2962962962962963,0.5895833333333333,239.1875,1,0
FIXED,16,58.3125,127.0,0.2962962962962963,0.6458333333333334,218.8125,9,0
FIFO,16,30.25,66.0,0.4444444444444444,0.6179166666666667,227.8125,6,0
FIXED,16,48.4,117.0,0.2777777777777778,0.39458333333333334,221.4,6,6
FIFO,17,7.294117647058823,27.0,0.2361111111111111,0.6288888888888889,239.05882352941177,2,0
FIXED,17,43.64705882352941,107.0,0.2361111111111111,0.6683333333333333,226.47058823529412,9,0
FIFO,18,2.8333333333333335,13.0,0.25,0.6877192982456141,239.83333333333334,1,0
FIXED,18,49.1764705882353,139.0,0.2361111111111111,0.6954678362573099,229.11764705882354,9,1
FIFO,18,34.625,66.0,0.4444444444444444,0.6599415204678363,230.25,6,2
FIXED,18,63.111111111111114,133.0,0.25,0.3654970760233918,218.33333333333334,6,9
FIFO,16,21.285714285714285,60.0,0.3888888888888889,0.5248611111111111,228.64285714285714,6,2
FIXED,16,44.77777777777778,138.0,0.25,0.3491666666666667,222.33333333333334,6,7
FIFO,17,7.647058823529412,21.0,0.3148148148148148,0.6275,239.35294117647058,2,0
FIXED,17,52.42857142857143,108.0,0.25925925925925924,0.5634722222222223,224.57142857142858,9,3
FIFO,18,15.0,35.0,0.25,0.66875,240.0,0,0
FIXED,18,44.111111111111114,102.0,0.25,0.7097222222222223,235.05555555555554,5,0
FIFO,18,19.22222222222222,32.0,0.3333333333333333,0.6711111111111111,238.0,3,0
FIXED,18,67.0,145.0,0.25925925925925924,0.5618055555555556,225.42857142857142,9,4
FIFO,17,13.588235294117647,29.0,0.3148148148148148,0.6269444444444444,239.47058823529412,2,0
FIXED,17,71.06666666666666,123.0,0.2777777777777778,0.60625,223.6,9,2
FIFO,17,5.882352941176471,19.0,0.2361111111111111,0.6243055555555556,238.76470588235293,3,0
FIXED,17,43.529411764705884,125.0,0.2361111111111111,0.6606944444444445,226.35294117647058,10,0
FIFO,16,26.3125,54.0,0.4444444444444444,0.6090277777777777,230.625,6,0
FIXED,16,58.27272727272727,142.0,0.3055555555555556,0.42430555555555555,221.45454545454547,6,5
FIFO,16,4.25,13.0,0.2222222222222222,0.5859722222222222,239.875,1,0
FIXED,16,51.3125,122.0,0.2222222222222222,0.6270833333333333,226.875,10,0
FIFO,17,34.0,61.0,0.4444444444444444,0.6343055555555556,231.5625,6,1
FIXED,17,53.916666666666664,123.0,0.3333333333333333,0.48083333333333333,227.0,6,5
FIFO,17,4.9411764705882355,17.0,0.2361111111111111,0.6584795321637427,240.0,0,0
FIXED,17,42.0625,108.0,0.2222222222222222,0.6567251461988304,235.375,5,1
FIFO,16,6.1875,18.0,0.2962962962962963,0.5911111111111111,239.875,1,0
FIXED,16,44.8125,136.0,0.2962962962962963,0.6369444444444444,231.625,6,0
FIFO,17,2.0,12.0,0.2361111111111111,0.6180555555555556,240.0,0,0
FIXED,17,30.352941176470587,91.0,0.2361111111111111,0.6601388888888889,237.47058823529412,4,0
FIFO,18,12.0,32.0,0.3333333333333333,0.6673611111111111,235.5,5,0
FIXED,18,41.733333333333334,109.0,0.2777777777777778,0.5679166666666666,223.2,9,3
FIFO,16,1.625,9.0,0.2222222222222222,0.6118421052631579,239.9375,1,0
FIXED,16,39.93333333333333,118.0,0.20833333333333334,0.6242690058479532,229.33333333333334,8,1
FIFO,18,51.93333333333333,93.0,0.4166666666666667,0.6143055555555555,228.4,6,3
FIXED,18,52.5,123.0,0.3333333333333333,0.4775,227.25,6,6
FIFO,18,8.11111111111111,18.0,0.3333333333333333,0.6643055555555556,237.77777777777777,3,0
FIXED,18,62.84615384615385,121.0,0.24074074074074073,0.5104166666666666,215.76923076923077,9,5
FIFO,18,31.529411764705884,61.0,0.4722222222222222,0.6609722222222222,229.05882352941177,6,1
FIXED,18,59.4,154.0,0.2777777777777778,0.3976388888888889,219.9,6,8
FIFO,16,15.1875,41.0,0.2962962962962963,0.6364035087719299,237.1875,4,0
FIXED,16,55.285714285714285,121.0,0.25925925925925924,0.5776315789473684,219.64285714285714,9,2
FIFO,18,4.111111111111111,16.0,0.25,0.6916666666666667,240.0,0,0
FIXED,18,60.588235294117645,128.0,0.2361111111111111,0.7134502923976608,222.23529411764707,10,1
FIFO,16,2.625,9.0,0.2222222222222222,0.5819444444444445,239.75,1,0
FIXED,16,31.875,84.0,0.2222222222222222,0.6176388888888888,233.875,6,0
FIFO,16,31.1875,65.0,0.4444444444444444,0.62375,229.5,6,0
FIXED,16,59.0,143.0,0.25,0.3605555555555556,218.0,6,7
FIFO,18,20.72222222222222,37.0,0.3333333333333333,0.7062865497076023,238.22222222222223,3,0
FIXED,18,78.3076923076923,156.0,0.24074074074074073,0.5530701754385965,219.46153846153845,9,5
FIFO,16,3.6875,13.0,0.2222222222222222,0.585,239.75,1,0
FIXED,16,45.875,131.0,0.2222222222222222,0.6281944444444445,228.0,8,0
FIFO,18,37.375,65.0,0.4444444444444444,0.635,231.0,6,2
FIXED,18,67.72727272727273,139.0,0.3055555555555556,0.44125,223.36363636363637,6,7
FIFO,18,31.75,71.0,0.4444444444444444,0.62125,227.8125,6,2
FIXED,18,56.77777777777778,108.0,0.25,0.36,216.0,6,9
FIFO,17,4.0,12.0,0.3148148148148148,0.6219444444444444,239.41176470588235,2,0
FIXED,17,49.733333333333334,128.0,0.2777777777777778,0.5830555555555555,222.4,9,2
FIFO,16,5.125,16.0,0.2222222222222222,0.5872222222222222,239.75,1,0
FIXED,16,46.8125,122.0,0.2222222222222222,0.6263888888888889,230.25,7,0
FIFO,17,13.529411764705882,27.0,0.3148148148148148,0.635,237.0,4,0
FIXED,17,65.07692307692308,138.0,0.24074074074074073,0.5052777777777778,217.15384615384616,9,4
FIFO,16,11.3125,20.0,0.2962962962962963,0.6001388888888889,238.75,3,0
FIXED,16,54.9375,128.0,0.2962962962962963,0.6438888888888888,221.4375,9,0
FIFO,18,6.555555555555555,22.0,0.25,0.6552777777777777,240.0,0,0
FIXED,18,70.33333333333333,154.0,0.25,0.7347222222222223,216.66666666666666,12,0
FIFO,16,7.125,22.0,0.2962962962962963,0.5902777777777778,239.1875,2,0
FIXED,16,63.86666666666667,133.0,0.2777777777777778,0.6,220.4,9,1
FIFO,18,13.944444444444445,29.0,0.3333333333333333,0.7070175438596491,238.72222222222223,3,0
FIXED,18,57.125,150.0,0.2962962962962963,0.6665204678362573,222.75,9,2
FIFO,16,6.625,17.0,0.2962962962962963,0.58875,238.3125,3,0
FIXED,16,53.733333333333334,141.0,0.2777777777777778,0.5911111111111111,220.6,9,1
FIFO,18,19.666666666666668,37.0,0.3333333333333333,0.6830555555555555,237.27777777777777,3,0
FIXED,18,63.57142857142857,130.0,0.25925925925925924,0.5483333333333333,218.78571428571428,9,4
FIFO,17,12.058823529411764,30.0,0.3148148148148148,0.6326388888888889,238.05882352941177,2,0
FIXED,17,64.42857142857143,149.0,0.25925925925925924,0.5491666666666667,217.92857142857142,9,3
FIFO,18,42.3125,94.0,0.4444444444444444,0.6451388888888889,228.0,6,2
FIXED,18,63.8,125.0,0.2777777777777778,0.40944444444444444,219.9,6,8
FIFO,16,6.0625,22.0,0.2222222222222222,0.6109649122807017,240.0,0,0
FIXED,16,53.8,137.0,0.20833333333333334,0.625438596491228,227.46666666666667,8,1
FIFO,16,36.375,59.0,0.4444444444444444,0.6281944444444445,227.25,6,0
FIXED,16,66.5,138.0,0.2777777777777778,0.41152777777777777,218.7,6,6
FIFO,17,40.75,77.0,0.4444444444444444,0.6295833333333334,227.8125,6,1
FIXED,17,72.11111111111111,126.0,0.25,0.36375,218.0,6,8
FIFO,16,37.0625,59.0,0.4444444444444444,0.6248611111111111,230.0625,6,0
FIXED,16,75.77777777777777,154.0,0.25,0.36180555555555555,221.0,6,7
FIFO,18,37.25,84.0,0.4444444444444444,0.6405555555555555,231.5625,6,2
FIXED,18,74.375,142.0,0.2222222222222222,0.32722222222222225,218.625,6,10
FIFO,17,2.4705882352941178,12.0,0.2361111111111111,0.6184722222222222,239.47058823529412,3,0
FIXED,17,58.8235294117647,149.0,0.2361111111111111,0.6686111111111112,220.94117647058823,12,0
FIFO,17,2.3529411764705883,11.0,0.2361111111111111,0.6190277777777777,239.8235294117647,1,0
FIXED,17,47.1764705882353,129.0,0.2361111111111111,0.6708333333333333,226.52941176470588,10,0
FIFO,16,1.75,10.0,0.2222222222222222,0.58,240.0,0,0
FIXED,16,53.1875,132.0,0.2222222222222222,0.6270833333333333,228.125,9,0
FIFO,18,6.5,18.0,0.25,0.6656944444444445,240.0,0,0
FIXED,18,38.611111111111114,103.0,0.25,0.7097222222222223,234.22222222222223,7,0
FIFO,18,13.5,33.0,0.3333333333333333,0.6726388888888889,235.55555555555554,4,0
FIXED,18,57.714285714285715,114.0,0.25925925925925924,0.5490277777777778,218.14285714285714,9,4
FIFO,16,9.0625,23.0,0.2962962962962963,0.5961111111111111,239.25,2,0
FIXED,16,60.0,152.0,0.25925925925925924,0.5565277777777777,220.07142857142858,9,2
FIFO,18,7.666666666666667,20.0,0.3333333333333333,0.6626388888888889,237.83333333333334,3,0
FIXED,18,48.375,135.0,0.2962962962962963,0.6195833333333334,221.4375,9,2
FIFO,18,37.875,82.0,0.4444444444444444,0.6344444444444445,227.625,6,2
FIXED,18,62.54545454545455,130.0,0.3055555555555556,0.43569444444444444,223.63636363636363,6,7
FIFO,16,7.1875,19.0,0.2222222222222222,0.5833333333333334,240.0,0,0
FIXED,16,65.5625,132.0,0.2222222222222222,0.6480555555555556,228.3125,9,0
FIFO,18,5.666666666666667,20.0,0.25,0.6899122807017544,240.0,0,0
FIXED,18,43.88235294117647,104.0,0.2361111111111111,0.6909356725146198,231.11764705882354,7,1
FIFO,17,15.529411764705882,31.0,0.3148148148148148,0.6436111111111111,237.2941176470588,4,0
FIXED,17,56.785714285714285,128.0,0.25925925925925924,0.5618055555555556,220.92857142857142,9,3
FIFO,18,7.944444444444445,21.0,0.25,0.6572222222222223,239.94444444444446,1,0
FIXED,18,56.27777777777778,135.0,0.25,0.7055555555555556,226.61111111111111,10,0
FIFO,16,22.5625,49.0,0.4444444444444444,0.6051388888888889,230.8125,6,0
FIXED,16,63.8,151.0,0.2777777777777778,0.4011111111111111,221.7,6,6
FIFO,16,15.9375,32.0,0.2962962962962963,0.6068055555555556,237.125,3,0
FIXED,16,57.5,154.0,0.25925925925925924,0.5576388888888889,220.5,9,2
FIFO,16,15.5,31.0,0.2962962962962963,0.5979166666666667,239.8125,1,0
FIXED,16,70.21428571428571,137.0,0.25925925925925924,0.5669444444444445,222.21428571428572,9,2
FIFO,18,2.4444444444444446,9.0,0.25,0.6558333333333334,240.0,0,0
FIXED,18,64.05555555555556,146.0,0.25,0.7281944444444445,218.66666666666666,12,0
FIFO,18,9.5,26.0,0.25,0.6915204678362573,240.0,0,0
FIXED,18,61.64705882352941,138.0,0.2361111111111111,0.7195906432748538,226.2941176470588,9,1
FIFO,18,9.11111111111111,26.0,0.25,0.6636111111111112,240.0,0,0
FIXED,18,54.833333333333336,112.0,0.25,0.7240277777777778,231.0,9,0
FIFO,18,5.5,21.0,0.25,0.66125,239.88888888888889,1,0
FIXED,18,47.111111111111114,101.0,0.25,0.7201388888888889,230.55555555555554,7,0
FIFO,18,11.055555555555555,27.0,0.3333333333333333,0.7032163742690059,237.33333333333334,4,0
FIXED,18,56.294117647058826,159.0,0.3148148148148148,0.7153508771929824,220.94117647058823,9,1
FIFO,17,8.941176470588236,33.0,0.3148148148148148,0.6283333333333333,237.1764705882353,3,0
FIXED,17,51.3125,129.0,0.2962962962962963,0.6301388888888889,221.8125,9,1
FIFO,16,4.0625,15.0,0.2222222222222222,0.5854166666666667,239.375,2,0
FIXED,16,39.625,106.0,0.2222222222222222,0.6273611111111111,227.25,9,0
FIFO,17,34.6875,66.0,0.4444444444444444,0.6318055555555555,229.875,6,1
FIXED,17,64.11111111111111,141.0,0.25,0.3561111111111111,218.33333333333334,6,8
FIFO,18,13.555555555555555,28.0,0.3333333333333333,0.68,238.44444444444446,3,0
FIXED,18,59.4375,123.0,0.2962962962962963,0.6493055555555556,223.5,9,2
FIFO,16,26.1875,59.0,0.4444444444444444,0.679320987654321,228.9375,6,0
FIXED,16,57.3,142.0,0.2777777777777778,0.45154320987654323,221.4,6,6
FIFO,18,6.888888888888889,22.0,0.3333333333333333,0.6604166666666667,237.27777777777777,4,0
FIXED,18,61.0,113.0,0.25925925925925924,0.5591666666666667,217.28571428571428,9,4
FIFO,18,42.0625,73.0,0.4444444444444444,0.6650584795321638,230.0625,6,2
FIXED,18,63.8,113.0,0.2777777777777778,0.4201754385964912,223.5,6,8
FIFO,17,7.117647058823529,16.0,0.3148148148148148,0.6279166666666667,238.8235294117647,2,0
FIXED,17,68.0,123.0,0.24074074074074073,0.5241666666666667,218.76923076923077,9,4
FIFO,16,1.625,9.0,0.2222222222222222,0.5797222222222222,240.0,0,0
FIXED,16,51.375,110.0,0.2222222222222222,0.6273611111111111,229.625,8,0
FIFO,18,22.5,58.0,0.4444444444444444,0.6033333333333334,229.5,6,2
FIXED,18,44.7,108.0,0.2777777777777778,0.3829166666666667,221.7,6,8
FIFO,17,17.823529411764707,41.0,0.3148148148148148,0.6463888888888889,235.94117647058823,4,0
FIXED,17,51.06666666666667,142.0,0.2777777777777778,0.5938888888888889,222.4,9,2
FIFO,18,28.235294117647058,64.0,0.4722222222222222,0.6497222222222222,227.8235294117647,6,1
FIXED,18,55.888888888888886,94.0,0.25,0.36097222222222225,220.0,6,9
FIFO,18,3.0,12.0,0.25,0.6543055555555556,239.27777777777777,2,0
FIXED,18,59.470588235294116,138.0,0.2361111111111111,0.6734722222222222,223.58823529411765,12,1
FIFO,17,19.933333333333334,59.0,0.4166666666666667,0.5625,230.2,6,2
FIXED,17,53.0,131.0,0.25,0.35083333333333333,221.66666666666666,6,8
FIFO,18,7.777777777777778,18.0,0.25,0.6634722222222222,240.0,0,0
FIXED,18,56.55555555555556,141.0,0.25,0.7076388888888889,227.05555555555554,10,0
FIFO,16,3.75,9.0,0.2962962962962963,0.6476851851851851,238.875,3,0
FIXED,16,50.07142857142857,123.0,0.25925925925925924,0.6101851851851852,226.78571428571428,8,2
FIFO,18,24.307692307692307,65.0,0.3611111111111111,0.49291666666666667,228.69230769230768,6,5
FIXED,18,43.3,81.0,0.2777777777777778,0.3848611111111111,218.1,6,8
FIFO,17,5.352941176470588,22.0,0.3148148148148148,0.6218055555555555,239.0,2,0
FIXED,17,54.3125,120.0,0.2962962962962963,0.6302777777777778,223.3125,9,1
FIFO,16,30.4,55.0,0.4166666666666667,0.5829166666666666,229.4,6,1
FIXED,16,48.1,124.0,0.2777777777777778,0.3925,216.9,6,6
FIFO,17,8.058823529411764,20.0,0.3148148148148148,0.6275,239.0,2,0
FIXED,17,62.0,119.0,0.2777777777777778,0.5981944444444445,220.8,9,2
FIFO,17,1.8235294117647058,10.0,0.2361111111111111,0.6179166666666667,240.0,0,0
FIXED,17,61.05882352941177,138.0,0.2361111111111111,0.6902777777777778,223.35294117647058,10,0
FIFO,17,23.0625,61.0,0.4444444444444444,0.6011111111111112,227.8125,6,1
FIXED,17,43.333333333333336,132.0,0.25,0.3536111111111111,222.66666666666666,6,8
FIFO,18,37.46666666666667,72.0,0.4166666666666667,0.6293859649122807,230.2,6,3
FIXED,18,61.81818181818182,125.0,0.3055555555555556,0.45935672514619885,222.54545454545453,6,7
FIFO,16,10.9375,23.0,0.2962962962962963,0.5983333333333334,238.3125,3,0
FIXED,16,53.8,126.0,0.2777777777777778,0.5904166666666667,222.8,9,1
FIFO,17,5.823529411764706,15.0,0.3148148148148148,0.6252777777777778,239.2941176470588,2,0
FIXED,17,61.714285714285715,107.0,0.25925925925925924,0.55,219.0,9,3
FIFO,16,5.0,13.0,0.2222222222222222,0.5819444444444445,240.0,0,0
FIXED,16,49.5,110.0,0.2222222222222222,0.6470833333333333,233.5625,7,0
FIFO,16,2.875,15.0,0.2222222222222222,0.6146198830409356,240.0,0,0
FIXED,16,44.8,98.0,0.20833333333333334,0.6001461988304093,227.73333333333332,8,1
FIFO,18,15.722222222222221,30.0,0.3333333333333333,0.7115497076023392,239.0,3,0
FIXED,18,70.76923076923077,153.0,0.24074074074074073,0.5654970760233918,219.46153846153845,9,5
FIFO,17,4.882352941176471,17.0,0.2361111111111111,0.6251388888888889,240.0,0,0
FIXED,17,53.529411764705884,143.0,0.2361111111111111,0.67125,226.88235294117646,9,0
FIFO,16,38.1875,64.0,0.4444444444444444,0.6298611111111111,231.0,6,0
FIXED,16,75.44444444444444,150.0,0.25,0.3651388888888889,218.0,6,7
FIFO,16,6.875,15.0,0.2962962962962963,0.5879166666666666,239.3125,2,0
FIXED,16,60.733333333333334,144.0,0.2777777777777778,0.5933333333333334,220.2,9,1
FIFO,16,16.9375,32.0,0.2222222222222222,0.5809722222222222,240.0,0,0
FIXED,16,63.4375,123.0,0.2222222222222222,0.6425,229.3125,7,0
FIFO,16,31.9375,65.0,0.4444444444444444,0.6286111111111111,231.0,6,0
FIXED,16,64.33333333333333,149.0,0.3333333333333333,0.48291666666666666,223.25,6,4
FIFO,16,5.75,16.0,0.2222222222222222,0.5822222222222222,240.0,0,0
FIXED,16,64.125,133.0,0.2222222222222222,0.6443055555555556,225.0625,9,0
FIFO,18,13.722222222222221,28.0,0.3333333333333333,0.6811111111111111,239.27777777777777,3,0
FIXED,18,55.588235294117645,121.0,0.3148148148148148,0.6790277777777778,225.35294117647058,9,1
FIFO,18,11.944444444444445,24.0,0.3333333333333333,0.6654166666666667,238.55555555555554,3,0
FIXED,18,67.5,148.0,0.25925925925925924,0.5663888888888889,221.14285714285714,9,4
FIFO,17,29.733333333333334,63.0,0.4166666666666667,0.5751388888888889,227.6,6,2
FIXED,17,68.375,155.0,0.2222222222222222,0.31569444444444444,216.75,6,9
FIFO,17,4.0588235294117645,13.0,0.2361111111111111,0.6183333333333333,240.0,0,0
FIXED,17,45.588235294117645,117.0,0.2361111111111111,0.6713888888888889,229.64705882352942,8,0
FIFO,17,36.75,65.0,0.4444444444444444,0.6375,231.0,6,1
FIXED,17,64.5,141.0,0.3333333333333333,0.4911111111111111,223.5,6,5
FIFO,17,4.0,12.0,0.2361111111111111,0.6233333333333333,240.0,0,0
FIXED,17,50.0,96.0,0.2361111111111111,0.6926388888888889,228.88235294117646,9,0
FIFO,18,4.166666666666667,14.0,0.25,0.6588888888888889,239.38888888888889,2,0
FIXED,18,45.72222222222222,85.0,0.25,0.6909722222222222,225.11111111111111,10,0
FIFO,17,5.470588235294118,19.0,0.2361111111111111,0.6263888888888889,239.8235294117647,1,0
FIXED,17,29.058823529411764,91.0,0.2361111111111111,0.6663888888888889,233.8235294117647,6,0
FIFO,18,8.61111111111111,29.0,0.3333333333333333,0.6616666666666666,236.55555555555554,4,0
FIXED,18,51.4,146.0,0.2777777777777778,0.5941666666666666,219.8,9,3
FIFO,18,13.777777777777779,40.0,0.3333333333333333,0.6802777777777778,238.33333333333334,3,0
FIXED,18,54.77777777777778,149.0,0.3333333333333333,0.7365277777777778,223.33333333333334,9,0
FIFO,16,10.25,25.0,0.2962962962962963,0.5948611111111111,237.4375,4,0
FIXED,16,46.125,122.0,0.2962962962962963,0.6275,221.4375,9,0
FIFO,16,4.5,23.0,0.2962962962962963,0.6140350877192983,238.0,4,0
